run_id,concurrency,call_id,turn_index,row_kind,category,status,call_error,turn_error,client_latency_s,think_time_s,turn_duration_s,user_speech_s,turn_start_ts,turn_end_ts,eou_s,stt_s,endpointing_s,ttft_s,llm_total_s,llm_tokens,tts_s,tts_audio_s,cancelled,total_s,call_start_ts,call_end_ts,e2e_s,workflow_id,ended_reason
1790344272,8,c6269065-13ad-4be2-a2f9-ce22d89b291b,3,paired,long,finalizada,,,4.26354050898226,3.7155424852419867,13.65,3.52,1790344440.099,1790344453.748,1.26,1.251,0.009,0.814,1.293,,0.191,4.33,,2.265,1790344381.61,1790344492.713,2.826,demo_booking,customer_hangup
1790344272,8,c6269065-13ad-4be2-a2f9-ce22d89b291b,4,paired,long,finalizada,,,4.785418173007201,3.025968006832417,14.602,3.06,1790344457.465,1790344472.067,1.166,1.156,0.01,1.486,2.493,,0.224,5.3,,2.876,1790344381.61,1790344492.713,3.217,demo_booking,customer_hangup
1790344272,8,c6269065-13ad-4be2-a2f9-ce22d89b291b,5,paired,short,finalizada,,,3.878899770003045,7.83644044093752,9.624,0.48,1790344475.094,1790344484.718,0.782,0.772,0.01,0.601,1.25,,0.132,4.01,,1.515,1790344381.61,1790344492.713,2.159,demo_booking,customer_hangup
1790344272,8,bea4cdec-e576-44b6-88c0-f3a4e9d1033e,0,paired,long,finalizada,,,3.8153247559966985,1.6737272685127838,14.501,3.52,1790344399.133,1790344413.634,1.227,1.215,0.011,0.76,1.607,,0.198,5.78,,2.185,1790344381.86,1790344506.141,2.33,demo_booking,customer_hangup
1790344272,8,bea4cdec-e576-44b6-88c0-f3a4e9d1033e,1,paired,long,finalizada,,,3.8692260370007716,1.8002097544507047,15.496,3.06,1790344415.309,1790344430.804,1.423,1.41,0.013,0.69,1.598,,0.096,7.15,,2.21,1790344381.86,1790344506.141,2.366,demo_booking,customer_hangup
1790344272,8,bea4cdec-e576-44b6-88c0-f3a4e9d1033e,2,paired,short,finalizada,,,3.108074829011457,2.34745356500108,11.833,0.38,1790344432.605,1790344444.438,1.0,0.688,0.312,0.46,1.293,,0.205,7.14,,1.665,1790344381.86,1790344506.141,1.715,demo_booking,customer_hangup
1790344272,8,bea4cdec-e576-44b6-88c0-f3a4e9d1033e,3,paired,short,finalizada,,,4.634412421990419,3.8860000196251647,11.219,0.48,1790344446.787,1790344458.006,1.462,1.451,0.011,0.61,1.245,,0.187,4.97,,2.259,1790344381.86,1790344506.141,2.887,demo_booking,customer_hangup
1790344272,8,bea4cdec-e576-44b6-88c0-f3a4e9d1033e,4,paired,short,finalizada,,,3.8980886999925133,3.9534773720061556,26.235,1.0,1790344461.893,1790344488.128,0.799,0.786,0.013,0.823,2.144,,0.207,20.11,,1.829,1790344381.86,1790344506.141,2.441,demo_booking,customer_hangup
1790344272,8,bea4cdec-e576-44b6-88c0-f3a4e9d1033e,5,paired,long,finalizada,,,2.7577717890089843,1.0,12.72,3.52,1790344492.082,1790344504.802,0.445,0.436,0.009,0.244,0.883,,0.049,5.13,,0.738,1790344381.86,1790344506.141,1.372,demo_booking,customer_hangup
1790344272,16,5d1c786c-cef9-4622-8d5c-d921cd3b3ca0,0,paired,short,finalizada,,timeout esperando que el agente empiece a responder,,10.0,15.337,0.32,1790344534.078,1790344549.415,0.995,0.982,0.013,,,,,0.0,,,1790344510.89,1790344638.771,,demo_booking,customer_hangup
