call_id,paso,concurrencia_obj,t_prog,t_inicio,t_conectado,saludo_s,t_fin,turnos_plan,turnos_cliente,turnos_server,turnos_sin_resp,status,ended_reason,error,mic_lag_max_s,workflow_status,outcome,wer,cortes
6a7976a0-5d5d-4ec9-a90f-f576ca3f58a4,e5_96,96,1790377827.78,1790377827.781,1790377828.006,13.298,1790377966.861,6,6,6,1,finalizada,customer_hangup,,0.0,active,,0.433,12
0b8b3f50-ac81-4827-9ef1-eaeb85ea6c9d,e5_96,96,1790377820.397,1790377820.398,1790377820.613,10.052,1790377998.364,7,7,6,2,finalizada,customer_hangup,,0.0,active,,0.083,25
0f42c668-6f54-4c17-8ecf-2345b9d7bebd,e5_96,96,1790377874.488,1790377874.489,1790377874.708,8.905,1790378036.026,8,8,8,1,finalizada,customer_hangup,,0.0,active,,0.043,20
afbadc26-6ebf-45ab-8794-1d25c73581db,e5_96,96,1790377777.078,1790377777.082,1790377777.368,4.923,1790377860.599,5,5,3,1,finalizada,customer_hangup,,0.0,completed,,0.448,12
14818125-1dad-4b4a-b4a5-4d4e911a6b2f,e5_96,96,1790377838.438,1790377838.439,1790377838.664,,1790377858.703,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
5c39c258-0a05-49d1-95e3-94b4d3957e9d,e5_96,96,1790377852.674,1790377852.674,1790377853.059,,1790377873.065,7,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
c49f52ce-92e0-4436-9ca5-7021e41afb9e,e5_96,96,1790377860.342,1790377860.342,1790377860.604,,1790377880.659,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
e7aa6495-77c1-4590-8dc0-3e2b42830ab3,e5_96,96,1790377865.581,1790377865.581,1790377865.885,,1790377885.907,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
ff4a645f-7204-478c-bb77-1f147d035438,e5_96,96,1790377806.693,1790377806.694,1790377806.957,7.514,1790377906.409,4,4,2,1,finalizada,customer_hangup,,0.0,active,,0.923,42
60ab017b-fd59-4f8c-8301-9ff71069d475,e5_96,96,1790377881.416,1790377881.416,1790377881.677,,1790377901.691,4,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
75bc4dcc-2011-45d3-9d55-732f2d68e7f9,e5_96,96,1790377827.834,1790377827.835,1790377828.073,13.539,1790377912.633,4,4,2,2,finalizada,customer_hangup,,0.0,completed,,0.682,11
d0982ae4-19cd-4b3c-8f49-373a3d24da3d,e5_96,96,1790377820.555,1790377820.556,1790377820.775,14.856,1790377927.545,6,6,2,2,finalizada,customer_hangup,,0.0,active,,0.487,14
332547f4-7081-4445-8dd5-b64aa0d3c21f,e5_96,96,1790377790.502,1790377790.502,1790377790.726,8.065,1790377938.278,8,8,5,2,finalizada,customer_hangup,,0.0,active,,0.459,16
5e230397-9b3b-4448-873f-294f82d9daa0,e5_96,96,1790377815.233,1790377815.233,1790377815.466,8.765,1790377948.916,6,6,4,2,finalizada,customer_hangup,,0.0,completed,,0.438,6
228550ec-2c31-4bb9-9711-157d45cc6444,e5_96,96,1790377846.449,1790377846.449,1790377846.725,17.736,1790377952.791,6,6,4,3,finalizada,customer_hangup,,0.0,active,,0.519,6
ea625e56-50df-4b91-9e8d-e568e3c77f40,e5_96,96,1790377799.398,1790377799.399,1790377799.659,8.362,1790377966.887,8,8,8,3,finalizada,customer_hangup,,0.0,active,,0.583,12
50668ab5-1b9d-4bd2-82e0-3c7eb7bdea24,e5_96,96,1790377874.77,1790377874.77,1790377874.986,6.655,1790377990.919,7,7,7,0,finalizada,customer_hangup,,0.0,active,,0.1,17
484bf20e-342b-4171-be82-d73c5dfe5f92,e5_96,96,1790377829.896,1790377829.896,1790377830.11,,1790377850.131,7,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
76b7d841-cee9-4f62-877a-d5fb13f9fc66,e5_96,96,1790377853.045,1790377853.045,1790377853.33,,1790377873.352,6,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
9950791c-d449-48f7-9079-904eddc0c5d2,e5_96,96,1790377860.417,1790377860.417,1790377860.63,,1790377880.65,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
b21e2fa0-9c70-426f-a823-a3e13ef7804b,e5_96,96,1790377791.071,1790377791.073,1790377791.285,9.661,1790377888.504,4,4,2,3,finalizada,customer_hangup,,0.0,active,,0.167,6
737d4ebb-a6ad-4550-b785-eb5514d979b9,e5_96,96,1790377866.673,1790377866.674,1790377867.079,,1790377887.099,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
8f34bf5b-251f-41a2-aa16-0829e302ac55,e5_96,96,1790377882.55,1790377882.551,1790377882.811,,1790377902.831,6,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
8952d49c-ff43-408a-81b0-f3079aa27a8a,e5_96,96,1790377778.719,1790377778.726,1790377778.958,7.158,1790377910.642,6,6,3,3,finalizada,customer_hangup,,0.0,active,,0.667,14
9d91babf-5465-4fad-8392-dfdd994bfc22,e5_96,96,1790377815.685,1790377815.685,1790377816.03,10.337,1790377913.072,5,5,1,1,finalizada,customer_hangup,,0.0,active,,0.87,38
8e4fc92b-1014-4194-a953-cb17bd874e22,e5_96,96,1790377838.825,1790377838.826,1790377839.159,11.288,1790377955.965,7,7,4,1,finalizada,customer_hangup,,0.0,active,,0.25,17
204d846a-ba73-417d-b304-dcdf61bb93a4,e5_96,96,1790377808.295,1790377808.296,1790377808.554,8.412,1790377959.697,8,8,5,1,finalizada,customer_hangup,,0.0,completed,,0.143,25
c78a226e-736d-4f9a-8df1-78ec2c1ac712,e5_96,96,1790377875.712,1790377875.712,1790377876.084,12.822,1790377962.542,8,8,8,0,finalizada,customer_hangup,,0.0,active,,0.075,7
3cc48667-304d-4439-ad88-29f79124d540,e5_96,96,1790377820.729,1790377820.729,1790377820.944,12.013,1790377968.326,7,7,6,3,finalizada,customer_hangup,,0.0,active,,0.278,7
102c0513-89f4-49c0-9360-55abdfacf77c,e5_96,96,1790377846.452,1790377846.452,1790377846.752,15.424,1790377976.077,7,7,7,2,finalizada,customer_hangup,,0.0,active,,0.091,9
02fe289d-2e6d-4263-bd24-f17554146845,e5_96,96,1790377799.645,1790377799.646,1790377799.923,5.703,1790377988.659,8,8,8,3,finalizada,customer_hangup,,0.0,completed,,0.041,16
bd361827-e33c-4cee-abd1-c11683535bbc,e5_96,96,1790377853.174,1790377853.175,1790377853.428,,1790377873.449,8,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
4646a1e5-9f1a-4f6d-852a-6cde82344a59,e5_96,96,1790377779.838,1790377779.846,1790377780.09,7.329,1790377880.446,5,5,2,1,finalizada,customer_hangup,,0.0,completed,,0.5,17
5844ae79-97a5-4d35-b120-37ef2ac2cb97,e5_96,96,1790377861.096,1790377861.096,1790377861.309,,1790377881.332,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
38c9a38c-8578-4a6b-87cf-4cb93deb247c,e5_96,96,1790377867.804,1790377867.805,1790377868.042,,1790377888.052,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
29481781-b25d-4533-a893-6f3acd62d100,e5_96,96,1790377808.345,1790377808.345,1790377808.566,12.983,1790377923.337,5,5,2,2,finalizada,customer_hangup,,0.0,completed,,0.6,12
142f67ef-0413-4169-aa5c-70d3d3736063,e5_96,96,1790377791.358,1790377791.358,1790377791.573,6.955,1790377930.656,6,6,3,2,finalizada,customer_hangup,,0.0,active,,0.167,31
a10e25c0-bb41-48b8-a819-dde2edd40dc1,e5_96,96,1790377820.838,1790377820.839,1790377821.044,19.315,1790377935.934,7,7,4,2,finalizada,customer_hangup,,0.0,completed,,0.489,11
e6223776-1a63-4716-8a10-6c4e1c07fa50,e5_96,96,1790377799.725,1790377799.725,1790377799.944,11.424,1790377933.052,8,8,5,1,finalizada,customer_hangup,,0.0,active,,0.118,11
afe640d9-a1ea-46ca-b68d-d4fffa893ba6,e5_96,96,1790377816.32,1790377816.321,1790377816.532,7.747,1790377937.011,5,5,2,0,finalizada,customer_hangup,,0.0,active,,0.636,23
f65030b0-d8ca-4e18-9f57-2857992a641b,e5_96,96,1790377830.134,1790377830.135,1790377830.377,15.343,1790377977.284,6,6,5,2,finalizada,customer_hangup,,0.0,active,,0.073,10
b28d12f9-5ea4-4b86-9edf-00a3cfac075b,e5_96,96,1790377839.177,1790377839.178,1790377839.514,7.225,1790377994.456,8,8,7,2,finalizada,customer_hangup,,0.0,active,,0.067,9
61ea1d98-44bd-42f9-8a30-dedc3933ca5c,e5_96,96,1790377883.139,1790377883.139,1790377883.419,14.59,1790377998.748,7,7,7,0,finalizada,customer_hangup,,0.0,active,,0.039,7
8c7656f6-7ea5-4fac-8265-f3312a003bb0,e5_96,96,1790377846.725,1790377846.726,1790377846.981,14.319,1790378009.092,8,8,8,1,finalizada,customer_hangup,,0.0,active,,0.085,22
58cf496a-8181-4a2a-8b0a-a5918e9b1c6e,e5_96,96,1790377876.127,1790377876.127,1790377877.34,17.58,1790378048.966,8,8,7,1,finalizada,customer_hangup,,0.0,completed,,0.059,8
838bc647-6452-45e9-8c6e-a4ace52f5621,e5_96,96,1790377791.493,1790377791.494,1790377791.706,6.596,1790377869.429,4,4,2,1,finalizada,customer_hangup,,0.0,active,,0.75,5
e45882bc-bbfa-4959-b5e7-6399429942e9,e5_96,96,1790377853.253,1790377853.254,1790377853.484,,1790377873.501,4,0,0,0,finalizada,customer_hangup,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
fdbc2396-3a8e-49f9-8ead-69beb7b8c316,e5_96,96,1790377861.479,1790377861.48,1790377861.74,,1790377881.745,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
f1b44b7f-2e86-4119-92d4-1100dbac2f02,e5_96,96,1790377868.091,1790377868.091,1790377868.31,,1790377888.329,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
c753ad04-562b-4f85-a295-800da03ffa50,e5_96,96,1790377799.839,1790377799.841,1790377800.139,9.154,1790377905.259,5,5,3,2,finalizada,customer_hangup,,0.0,completed,,0.587,5
4014c53e-9e1e-4043-b564-3032a0c490fc,e5_96,96,1790377808.728,1790377808.728,1790377809.118,10.645,1790377924.228,6,6,3,2,finalizada,customer_hangup,,0.0,completed,,0.45,9
691303f8-6aca-4cc4-8ad3-e56c02b4759e,e5_96,96,1790377821.913,1790377821.914,1790377822.125,9.647,1790377930.02,4,4,2,2,finalizada,customer_hangup,,0.0,completed,,0.667,19
6a31e583-0f3d-46a3-bd9d-746eff3a6db9,e5_96,96,1790377781.151,1790377781.161,1790377781.422,7.29,1790377942.326,7,7,4,3,finalizada,customer_hangup,,0.0,active,,0.509,26
2effde8f-0fea-4ddb-b437-0810a419acac,e5_96,96,1790377847.543,1790377847.544,1790377847.785,15.168,1790377951.821,5,5,4,1,finalizada,customer_hangup,,0.0,completed,,0.36,18
c954aa0b-d397-466d-af2f-f3ea6299891f,e5_96,96,1790377816.752,1790377816.753,1790377816.964,9.149,1790377961.378,7,7,6,2,finalizada,customer_hangup,,0.0,completed,,0.172,18
5f44f224-4010-4499-972b-9f0ffb8e7f5d,e5_96,96,1790377839.296,1790377839.297,1790377839.515,12.218,1790377959.246,6,6,4,2,finalizada,customer_hangup,,0.0,active,,0.319,2
68092ce1-015c-41ee-8d23-ff116c00823a,e5_96,96,1790377876.219,1790377876.219,1790377876.427,18.647,1790377973.478,4,4,3,1,finalizada,customer_hangup,,0.0,completed,,0.087,4
ec09630c-efd5-455a-825a-6770c4e5cc8e,e5_96,96,1790377830.478,1790377830.479,1790377830.711,14.611,1790377981.391,6,6,5,2,finalizada,customer_hangup,,0.0,active,,0.024,12
49a5848f-89f0-4670-a81b-3c245c7c81c6,e5_96,96,1790377886.538,1790377886.538,1790377886.794,9.13,1790378023.651,7,7,6,1,finalizada,customer_hangup,,0.0,active,,0.1,4
24af4563-eded-4859-a780-96055c087605,e5_96,96,1790377853.691,1790377853.691,1790377853.954,,1790377873.967,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
aa58e950-be1b-475f-9a73-b1579ecd7959,e5_96,96,1790377862.416,1790377862.417,1790377862.698,,1790377882.798,8,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
4ac40478-e7e6-4ff7-a989-14158f0d0176,e5_96,96,1790377868.489,1790377868.489,1790377868.697,,1790377888.715,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
5ad15bda-1c80-45e8-9e79-1d3fa30d05da,e5_96,96,1790377809.08,1790377809.081,1790377809.316,11.385,1790377903.29,6,6,2,0,finalizada,customer_hangup,,0.0,completed,,0.615,25
946491fb-aeec-4c42-8a6e-ae878617c8c1,e5_96,96,1790377877.737,1790377877.737,1790377878.013,,1790377898.026,7,0,0,0,timeout,,TimeoutError: timeout esperando que el agente empiece a responder,0.0,active,,,0
b20dec95-f3cd-4433-af98-4d8be79c93c7,e5_96,96,1790377818.244,1790377818.244,1790377818.478,12.453,1790377929.329,4,4,2,2,finalizada,customer_hangup,,0.0,completed,,0.562,13
ee866f0e-877e-42b1-bfc0-193e774e8ad0,e5_96,96,1790377822.676,1790377822.677,1790377822.947,16.164,1790377938.036,5,5,2,1,finalizada,customer_hangup,,0.0,active,,0.5,8
c16c4a4a-a7b8-425b-ab20-523497d72ed1,e5_96,96,1790377781.33,1790377781.34,1790377781.567,7.034,1790377941.075,8,8,5,2,finalizada,customer_hangup,,0.0,active,,0.231,31
42c4c4af-99fd-4872-b7cd-9161954d4eec,e5_96,96,1790377792.846,1790377792.847,1790377793.222,7.989,1790377943.638,6,6,2,3,finalizada,customer_hangup,,0.0,active,,0.433,34
c0f9163c-bc53-4308-a528-24a5f756f0ea,e5_96,96,1790377847.645,1790377847.646,1790377847.856,17.306,1790377964.11,4,4,4,0,finalizada,customer_hangup,,0.0,active,,0.043,21
6b8faf8b-433a-4fb6-8183-84d6e3d7edff,e5_96,96,1790377830.529,1790377830.529,1790377830.75,17.262,1790377976.774,6,6,5,2,finalizada,customer_hangup,,0.0,active,,0.25,7
4f30647d-7e3a-4112-83d3-d64ce01cad0b,e5_96,96,1790377800.075,1790377800.076,1790377800.326,10.305,1790377977.809,7,7,7,2,finalizada,customer_hangup,,0.0,completed,,0.026,22
a410ad6c-4a99-4099-9415-6d8047c90ef4,e5_96,96,1790377840.147,1790377840.148,1790377840.556,11.266,1790377987.988,6,6,5,2,finalizada,customer_hangup,,0.0,active,,0.074,10
e1185b56-c2e8-4493-973e-a12b5987188a,e5_96,96,1790377887.165,1790377887.166,1790377887.386,9.126,1790377991.457,4,4,3,1,finalizada,customer_hangup,,0.0,active,,0.25,2
